PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,latitud,longitud,meses_transcurridos,Cuotas en mora,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico
30.0,0.25,2268.0,1.904226173622776,0.6,4.60971,-74.08175,7.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2267.0,1.992177413087381,0.6,4.60971,-74.08175,33.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2267.0,1.821364688422067,0.6,4.60971,-74.08175,6.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2266.0,2.000722197116467,0.6,4.60971,-74.08175,12.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,2266.0,2.3836847529293284,0.6,4.60971,-74.08175,31.192509855453352,0,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2266.0,2.1642051342187845,0.6,7.53941,-72.77238,31.192509855453352,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.0,0.3,2263.0,2.162443341233713,0.6,4.60971,-74.08175,79.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2261.0,1.933667591156201,0.6,6.25184,-75.56359,31.192509855453352,1,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2259.0,1.9735554776055932,0.6,10.46314,-73.25322,20.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2259.0,1.4233202031008751,0.6,4.52949,-75.64091,0.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2256.0,2.318912658827875,0.6,7.12539,-73.1198,44.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2256.0,1.838630835761432,0.6,4.81333,-75.69611,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.15,2256.0,1.5,0.06,11.24079,-74.19904,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16.0,0.29,2255.0,2.0,0.7,4.81333,-75.69611,0.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2255.0,1.8274693080343931,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2255.0,2.083910309247269,0.6,4.60971,-74.08175,60.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.3,2255.0,2.0474652539456155,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2255.0,1.9232416053968533,0.6,4.60971,-74.08175,36.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2254.0,1.9070222377677712,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2253.0,1.812035531964005,0.6,10.96854,-74.78132,36.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2252.0,2.0661280972345235,0.6,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2252.0,1.762531456783309,0.6,6.25184,-75.56359,4.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20.0,0.25,2252.0,1.32,0.65,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2252.0,2.0972164270987665,0.6,7.06222,-73.08644,24.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2252.0,1.6784862635694535,0.6,1.21361,-77.28111,24.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,0.12,2252.0,1.4722174669559358,0.6,6.25184,-75.56359,12.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2249.0,1.3,0.5,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2249.0,1.0,0.35,6.25184,-75.56359,31.192509855453352,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.15,2249.0,1.8276876624472944,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2249.0,2.405466071361003,0.6,4.60971,-74.08175,108.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.12,2249.0,1.4392566699357108,0.6,3.43722,-76.5225,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2248.0,1.8546241550529263,0.6,6.25184,-75.56359,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2248.0,1.9912332395402716,0.6,4.60971,-74.08175,9.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2248.0,1.9476669189926932,0.6,4.33646,-74.36378,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.36,2248.0,1.894842126566012,0.6,4.43889,-75.23222,0.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,2247.0,3.8,3.0,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2247.0,1.882956661354461,0.6,4.60971,-74.08175,24.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2246.0,1.9641452202758,0.6,4.60971,-74.08175,48.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.3,2246.0,2.187176730272624,0.6,7.12539,-73.1198,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19.0,0.15,2246.0,1.7700189134946882,0.6,4.60971,-74.08175,36.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2245.0,1.05,0.62,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.3,2245.0,2.17094373021304,0.6,10.46314,-73.25322,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2242.0,1.1,0.4,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,2242.0,2.003231243956032,0.6,4.60971,-74.08175,36.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2242.0,1.8290371790190851,0.6,4.60971,-74.08175,8.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,2242.0,2.3057656588535824,0.6,10.46314,-73.25322,24.0,1,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,2241.0,1.5,0.8,5.06667,-74.56667,31.192509855453352,1,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.12,2241.0,1.7858956381724216,0.6,7.07993,-74.6989,60.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2241.0,1.974581284997159,0.6,4.60971,-74.08175,4.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2240.0,1.8426353249099168,0.6,4.60971,-74.08175,12.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15.0,0.15,2240.0,1.727060167443522,0.6,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2239.0,2.6,2.2,4.60971,-74.08175,4.467805519053877,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,0.25,2239.0,1.978656660725317,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19.0,0.25,2239.0,1.675504205305188,0.6,9.30472,-75.39778,24.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2238.0,0.9,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,2238.0,2.165224121478989,0.6,7.53941,-72.77238,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,0.25,2237.0,1.7874130330883222,0.6,4.60971,-74.08175,12.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2235.0,1.4249057687541793,0.6,1.79861,-78.81556,60.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.27,2234.0,2.0454730189206227,0.6,4.60971,-74.08175,39.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.24,2234.0,1.7552320346756645,0.6,4.43889,-75.23222,15.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2233.0,2.367107895723773,0.6,4.60971,-74.08175,120.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2233.0,1.352,0.48,4.60971,-74.08175,31.192509855453352,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,2233.0,1.845361753526829,0.6,6.09106,-75.63569,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2233.0,1.5412801826807918,0.6,1.85371,-76.05071,3.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,2232.0,2.2,0.6,4.60971,-74.08175,54.7634691195795,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2232.0,1.9873394079462996,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2232.0,0.875,0.35,4.60971,-74.08175,48.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,2232.0,1.7965440123779253,0.6,10.96854,-74.78132,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2232.0,1.7708306705880368,0.6,6.18461,-75.59913,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.2,2232.0,1.994878449208782,0.6,8.23773,-73.35604,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2231.0,1.8241598221178543,0.6,6.25184,-75.56359,22.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2231.0,1.8,0.9,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2231.0,1.7498761292761935,0.6,10.39972,-75.51444,24.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2231.0,0.95,1.3,10.96854,-74.78132,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2228.0,1.3,0.2,4.60971,-74.08175,24.0,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,2228.0,1.265,0.7,3.59147,-75.38178,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2228.0,1.9061500670559468,0.6,1.56305,-77.1176,108.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2227.0,1.1,0.7,6.15639,-75.78722,19.5137976346912,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2227.0,1.6208443474278784,0.6,3.43722,-76.5225,0.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2227.0,2.0670379072882774,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2227.0,1.9221424269295968,0.6,4.60971,-74.08175,31.192509855453352,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2227.0,1.8908626425631727,0.6,10.96854,-74.78132,12.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24.0,0.3,2227.0,1.8227458378252008,0.6,6.25184,-75.56359,38.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2227.0,1.8447440553258316,0.6,4.60971,-74.08175,36.0,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2226.0,1.7005959747945667,0.6,6.15515,-75.37371,48.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15.0,0.15,2226.0,1.4510237427954706,0.6,6.25184,-75.56359,12.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,2226.0,1.6,0.35,4.60971,-74.08175,31.192509855453352,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,2226.0,2.003813522390434,0.6,4.60971,-74.08175,36.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2225.0,2.2,0.08,4.60971,-74.08175,50.16425755584757,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.35,2225.0,2.2,0.6,4.60971,-74.08175,0.0,1,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2225.0,2.068446950913696,0.6,10.46314,-73.25322,20.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2224.0,0.791,0.4,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2224.0,1.7,0.6,1.21361,-77.28111,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2224.0,1.8100776822875648,0.6,4.71638,-74.21195,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18.0,0.25,2224.0,1.6837477340318363,0.6,5.06889,-75.51738,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2224.0,1.8400799528973728,0.6,5.06889,-75.51738,24.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2224.0,2.448587593862314,0.6,4.60971,-74.08175,144.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2224.0,1.7923425885388031,0.6,10.39972,-75.51444,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.25,2222.0,1.4,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,0.25,2221.0,1.7371202967172046,0.6,10.39972,-75.51444,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2220.0,1.7907467358251754,0.6,6.25184,-75.56359,12.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2220.0,2.067292654103328,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2220.0,1.6181883000761914,0.6,6.25184,-75.56359,8.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2220.0,2.0446079600629297,0.6,4.60971,-74.08175,48.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2218.0,1.4,0.3,7.12539,-73.1198,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2218.0,1.6966828524549769,0.6,6.25184,-75.56359,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2218.0,2.0764877326346003,0.6,6.25184,-75.56359,120.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,2218.0,2.1744010019769444,0.6,6.33732,-75.55795,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2217.0,1.9889800637352923,0.6,4.60971,-74.08175,8.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2217.0,1.738012644339145,0.6,7.88299,-76.62587,18.0,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,0.3,2215.0,1.5,0.6,4.60971,-74.08175,39.09329829172142,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2214.0,1.4,0.45,4.60971,-74.08175,30.12483574244415,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,2214.0,2.0170645201858424,0.6,3.53944,-76.30361,108.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,2214.0,2.3612568346127745,0.6,4.60971,-74.08175,24.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2214.0,2.067511008516229,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2213.0,1.2,0.39,7.83389,-72.47417,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2213.0,0.9,0.6,4.60971,-74.08175,31.192509855453352,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,2212.0,1.739634444448125,0.6,9.24202,-74.75467,12.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.15,2212.0,1.912981437660859,0.6,4.60971,-74.08175,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2211.0,1.854440837878784,0.6,10.39972,-75.51444,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2211.0,1.611753151152277,0.6,6.25184,-75.56359,6.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2211.0,2.3,0.8,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.3,2211.0,0.82,0.2,4.60971,-74.08175,24.50722733245729,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2211.0,1.829070573729,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15.0,0.15,2211.0,1.4,0.35,4.60971,-74.08175,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,2211.0,1.991302350901181,0.6,6.33732,-75.55795,24.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2210.0,1.4561378091636072,0.6,6.25184,-75.56359,7.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2210.0,1.2,0.3,10.96854,-74.78132,5.0,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2210.0,1.7642105596431945,0.6,4.60971,-74.08175,12.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2210.0,1.8828960219318187,0.6,6.15515,-75.37371,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2210.0,1.8874246821623688,0.6,4.33646,-74.36378,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2210.0,1.9881400407936027,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2210.0,2.0996855616477976,0.6,4.60971,-74.08175,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,2210.0,2.3324764412253494,0.6,7.12539,-73.1198,24.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2210.0,1.83020173588789,0.6,4.60971,-74.08175,8.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2210.0,1.7916767344387008,0.6,10.96854,-74.78132,6.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2210.0,1.8006196574657451,0.6,10.79115,-74.76059,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20.0,0.17,2209.0,1.7902512918153928,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.2,2208.0,1.7087773965595223,0.6,6.15515,-75.37371,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.25,2207.0,1.3,0.8,4.60971,-74.08175,0.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2206.0,3.543161275922107,0.6,4.60971,-74.08175,444.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2206.0,1.93691456500078,0.6,4.60971,-74.08175,16.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.4,2206.0,2.002411696645117,0.6,2.43823,-76.61316,72.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2205.0,1.940834448996096,0.6,4.60971,-74.08175,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.17,2205.0,1.7062778745750222,0.6,6.25184,-75.56359,48.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2205.0,1.61535284583681,0.6,6.25184,-75.56359,7.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2205.0,1.8026227842489568,0.6,4.43889,-75.23222,24.0,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,2204.0,2.193017796687581,0.6,3.43722,-76.5225,216.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2204.0,1.4624212571157962,0.6,2.5142,-76.84939,60.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.19,2204.0,1.7858999982866468,0.6,4.81367,-74.35453,11.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2204.0,1.964038071978143,0.6,4.60971,-74.08175,24.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2204.0,1.575231775744804,0.6,3.8801,-77.03116,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2204.0,1.865128124168736,0.6,5.06889,-75.51738,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,2203.0,2.06791132493988,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.2,2202.0,1.8288599006774808,0.6,4.60971,-74.08175,12.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.3,2201.0,2.0408833439250973,0.6,4.60971,-74.08175,48.0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2200.0,1.5157302288865375,0.6,6.25184,-75.56359,1.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,2200.0,2.496881650761324,0.6,8.21639,-73.24139,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2200.0,2.066015919161554,0.6,4.60971,-74.08175,144.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.17,2200.0,1.3,0.7,6.25184,-75.56359,31.192509855453352,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,2200.0,1.997626258542077,0.6,6.25184,-75.56359,120.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2200.0,1.7408335582087506,0.6,4.83916,-75.66727,24.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2199.0,1.121,0.3,6.25184,-75.56359,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2199.0,1.6178577707646031,0.6,6.25184,-75.56359,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2199.0,1.612189859978077,0.6,6.25184,-75.56359,6.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2198.0,2.0,0.8,6.25184,-75.56359,89.9802890932983,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.18,2198.0,1.6656040855654908,0.6,6.25184,-75.56359,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2198.0,1.5136261947030754,0.6,4.81333,-75.69611,5.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,2198.0,3.131,1.5,4.60971,-74.08175,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,2198.0,1.4381899313348097,0.6,6.18461,-75.59913,3.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2198.0,1.941954396177577,0.6,4.57937,-74.21682,46.517739816031536,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,2198.0,2.5,0.4,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2198.0,2.025120551280436,0.6,4.60971,-74.08175,42.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,2198.0,1.988576749619405,0.6,4.60971,-74.08175,31.192509855453352,1,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,2197.0,1.1,0.7,4.60971,-74.08175,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,2197.0,1.617930555568904,0.6,6.25184,-75.56359,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.17,2197.0,1.5577900418403754,0.6,6.25184,-75.56359,4.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,2197.0,2.443027671968516,0.6,4.60971,-74.08175,48.0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
