PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos,Cuotas en mora,ESTRATO,mes_de_pago,TIPO EMPLEO_empleado,TIPO EMPLEO_independiente,TIPO EMPLEO_pensionado,TIPO EMPLEO_prestador de servicios,TIPO DE VIVIENDA_familiar,TIPO DE VIVIENDA_propia,AÑOS EN LA VIVIENDA_mas de 5 anos,AÑOS EN LA VIVIENDA_menos de un ano,TIPO DE CONTRATO_prestacion de servicios,TIPO DE CONTRATO_termino fijo,PERIODO DE PAGO_quincenal,ESTADO CIVIL_comprometido/a,ESTADO CIVIL_divorciado/a,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,ESTADO CIVIL_viudo/a,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_primaria,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,NIVEL EDUCATIVO_tecnologo,TIPO DE VEHICULO_moto,TIPO DE VEHICULO_ninguno
30.0,0.2,3754.0,2162.0,2.352095128598595,0.6,1.0,0.0,4.60971,-74.08175,156.0,1,2.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,9385.0,2162.0,2.531416567610828,0.6,1.0,0.0,6.55952,-73.13637,22.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2161.0,1.5916341805118748,0.6,1.0,0.0,2.19593,-75.62777,6.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2161.0,1.995,0.5,1.0,0.0,4.60971,-74.08175,50.03285151116951,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2161.0,2.0859327391787694,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,4.0,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2157.0,2.3296293848076086,0.6,1.0,0.0,6.15153,-75.61657,168.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.45,8446.5,2156.0,2.0653331126454866,0.6,1.0,0.0,4.67472,-75.65833,24.0,1,2.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,4692.5,2155.0,1.700326255591337,0.6,1.0,0.0,6.33732,-75.55795,5.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2155.0,1.100777,0.45,1.0,0.0,4.60971,-74.08175,24.0,1,2.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2155.0,2.166711382563358,0.6,1.0,0.0,4.60971,-74.08175,31.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2155.0,1.100777,0.45,2.0,1.0,4.60971,-74.08175,24.0,1,2.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,2154.0,35.0,1.0,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,5631.0,2150.0,3.2,0.2,1.0,0.0,10.39972,-75.51444,0.2299605781865965,1,2.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2150.0,0.9,0.4,1.0,0.0,6.25184,-75.56359,6.0,1,3.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2150.0,1.0,0.4,2.0,1.0,6.25184,-75.56359,31.07752956636005,1,4.0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.47,8821.9,2150.0,4.0,1.8,1.0,0.0,4.83916,-75.66727,24.0,1,3.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,0.3,5443.3,2149.0,2.05,0.0006,1.0,0.0,6.25184,-75.56359,36.0,1,3.0,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.1,1877.0,2148.0,1.7268048198891588,0.6,1.0,0.0,4.60971,-74.08175,20.532194480946124,1,2.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2148.0,1.5,0.6,1.0,0.0,5.20856,-74.73584,31.07752956636005,1,3.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.0,0.2,3128.333333,2145.0,1.2,0.45,1.0,0.0,2.19593,-75.62777,31.07752956636005,1,3.0,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2144.0,1.8310682719797153,0.6,1.0,0.0,4.86806,-75.62139,48.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,0.2,3503.733333,2144.0,2.3,0.6,1.0,0.0,9.37899,-75.26769,31.07752956636005,1,4.0,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,3754.0,2142.0,1.6,0.25,1.0,0.0,4.60971,-74.08175,0.0,1,3.0,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2141.0,2.6,0.9,1.0,0.0,10.39972,-75.51444,31.07752956636005,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.45,8446.5,2141.0,2.151307057356677,0.6,1.0,0.0,10.96854,-74.78132,1.0,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2141.0,1.2,0.0008,1.0,0.0,11.24079,-74.19904,36.0,1,5.0,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2141.0,1.0,0.0003,1.0,0.0,6.25184,-75.56359,6.0,1,2.0,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.37,6944.9,2135.0,1.15,0.3,1.0,0.0,6.25184,-75.56359,31.07752956636005,1,3.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.25,4692.5,2135.0,1.0,0.5,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,0.25,4536.083333,2134.0,1.7,0.3,1.0,0.0,4.60971,-74.08175,36.0,1,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.25,4692.5,2134.0,3.2,1.3,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,2.0,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.5,9385.0,2134.0,1.553,0.48,1.0,0.0,4.60971,-74.08175,166.68856767411302,1,2.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,2134.0,1.0,0.0004,1.0,0.0,10.39972,-75.51444,8.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2133.0,0.992,0.45,1.0,0.0,6.33732,-75.55795,84.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,0.2,3503.733333,2132.0,2.8,1.5,1.0,0.0,6.25184,-75.56359,31.07752956636005,1,4.0,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,0.15,2721.65,2131.0,1.7670246531851284,0.6,1.0,0.0,3.72315,-75.48316,72.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.14,2627.8,2130.0,1.6281441238850114,0.6,1.0,0.0,6.25184,-75.56359,36.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.33,6194.1,2130.0,2.134422270928548,0.6,1.0,0.0,4.9075,-73.9384,24.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,0.12,1726.84,2129.0,1.6492816874020928,0.6,1.0,0.0,5.06889,-75.51738,48.0,1,4.0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,2129.0,0.002,0.0008,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,2.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,2128.0,1.2,0.6,1.0,0.0,4.60971,-74.08175,24.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2128.0,1.7,0.65,1.0,0.0,4.43889,-75.23222,72.0,1,2.0,7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,0.2,3628.866667,2127.0,4.0,1.5,1.0,0.0,6.19053,-72.47588,31.07752956636005,1,3.0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.1,1814.433333,2127.0,0.000807,0.18,1.0,0.0,10.96854,-74.78132,31.07752956636005,1,1.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,0.2,3628.866667,2127.0,1.0,0.2,1.0,0.0,1.29851,-77.40614,31.07752956636005,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,0.15,1877.0,2125.0,1.7386343651415146,0.6,1.0,0.0,4.60971,-74.08175,1.0,1,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,2123.0,1.2,1.0,1.0,0.0,4.60971,-74.08175,60.18396846254928,1,2.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.4,7508.0,2122.0,3.0,0.7,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,4.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2122.0,1.58,0.3,1.0,0.0,4.60971,-74.08175,12.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,4692.5,2122.0,0.963,0.4,1.0,0.0,4.60971,-74.08175,10.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2120.0,1.6,1.4,1.0,0.0,2.50861,-78.4511,1.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.15,2815.5,2120.0,1.5,0.78,1.0,0.0,3.53944,-76.30361,31.07752956636005,1,3.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25.0,0.25,3910.416667,2120.0,2.5,1.0,1.0,0.0,4.60971,-74.08175,4.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.16,3003.2,2119.0,1.6,0.7,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.3,5631.0,2119.0,3.98,2.45,1.0,0.0,4.60971,-74.08175,36.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,2815.5,2119.0,1.5,0.6,1.0,0.0,5.96278,-75.73806,24.0,1,1.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.35,6569.5,2119.0,1.15,0.0005,1.0,0.0,6.25184,-75.56359,156.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,0.1,1501.6,2118.0,1.2,0.45,1.0,0.0,4.60971,-74.08175,12.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.3,5631.0,2116.0,2.0631131444329647,0.6,1.0,0.0,4.60971,-74.08175,24.0,0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,9385.0,2115.0,1.2,0.8,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2115.0,1.753712633711384,0.6,1.0,0.0,8.74798,-75.88143,31.07752956636005,0,1.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2115.0,0.85,0.15,1.0,0.0,3.53944,-76.30361,9.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,2114.0,1.1,0.3,1.0,0.0,6.25184,-75.56359,12.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.25,4692.5,2114.0,0.632873,0.3,1.0,0.0,4.60971,-74.08175,96.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,0.1,563.1,2114.0,1.3820949832387264,0.6,1.0,0.0,3.43722,-76.5225,12.0,0,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2112.0,1.9257738229239205,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,0.14,963.5266667,2112.0,2.010049524351359,0.6,1.0,0.0,3.43722,-76.5225,192.0,0,4.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19.0,0.3,3566.3,2111.0,1.980922131526043,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,0,5.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27.0,0.35,5912.55,2109.0,1.0,0.0004,1.0,0.0,4.60971,-74.08175,6.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,5631.0,2108.0,1.2,0.5,1.0,0.0,4.60971,-74.08175,12.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,2108.0,1.3,0.5,1.0,0.0,4.60971,-74.08175,18.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,2108.0,2.809388,1.8,1.0,0.0,5.74601,-75.97765,180.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,0.2,2127.266667,2108.0,2.8,0.8,1.0,0.0,4.60971,-74.08175,31.07752956636005,0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.45,8446.5,2107.0,2.511481937637802,0.6,1.0,0.0,4.60971,-74.08175,84.0,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,0.2,3503.733333,2107.0,1.5426751464401818,0.6,1.0,0.0,3.43722,-76.5225,31.07752956636005,0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29.0,0.25,4536.083333,2107.0,2.4,1.6,1.0,0.0,6.25184,-75.56359,156.0,1,3.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,2106.0,1.87431783265688,0.6,1.0,0.0,4.60971,-74.08175,16.0,1,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,2106.0,3.0,1.0,1.0,0.0,6.18461,-75.59913,31.07752956636005,1,3.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.1,1877.0,2105.0,1.6,0.7,1.0,0.0,6.25184,-75.56359,3.54796320630749,1,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,0.2,3754.0,2105.0,2.9,2.0,1.0,0.0,4.60971,-74.08175,84.0,1,2.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.45,8446.5,2099.0,1.43,0.0005,1.0,0.0,3.43722,-76.5225,18.0,1,2.0,8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,9385.0,2098.0,2.542165551755401,0.6,1.0,0.0,1.21361,-77.28111,216.0,1,4.0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.18,3378.6,2095.0,2.8,1.5,2.0,1.0,6.25184,-75.56359,31.07752956636005,1,4.0,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.14,2627.8,2094.0,1.3,0.4,1.0,0.0,4.60971,-74.08175,1.314060446780552,1,2.0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27.0,0.2,3378.6,2094.0,1.6618066594257712,0.6,1.0,0.0,10.39972,-75.51444,12.0,1,2.0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
