PLAZO,CAPITAL,INT CORRIENTE,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos
30,250000,4692.5,2017-01-04,2312,1,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,quincenal,nan,nan,1.0,1.0,moto,1,0,4.60971,-74.08175,5.0
30,400000,7508.0,2017-01-06,2310,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,2.0,2.0,ninguno,1,0,4.60971,-74.08175,7.720105124835743
9,250000,1407.75,2017-01-13,2303,1,desempleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,24.0
9,200000,1126.2,2017-01-13,2303,1,empleado,nan,1.0,mas de 5 anos,,,,termino fijo,quincenal,nan,nan,1.0,1.0,moto,1,0,8.74798,-75.88143,36.0
9,300000,1689.3,2017-01-14,2302,1,pensionado,nan,4.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,1.0,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-01-15,2301,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,2.0,2.0,moto,1,0,4.60971,-74.08175,12.0
30,200000,3754.0,2016-09-09,2299,0,empleado,nan,2.0,mas de 5 anos,1000000.0,450000.0,150000.0,termino fijo,mensual,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,
20,300000,3754.0,2017-01-18,2298,1,empleado,nan,1.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,2.0,ninguno,1,0,4.60971,-74.08175,60.0
30,300000,5631.0,2017-01-20,2296,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,5.06889,-75.51738,18.0
30,300000,5631.0,2017-01-20,2296,1,pensionado,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,2.0,ninguno,1,0,10.96854,-74.78132,
30,300000,5631.0,2017-01-21,2295,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,0.0,ninguno,1,0,6.15515,-75.37371,14.0
30,300000,5631.0,2017-01-21,2295,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.25184,-75.56359,18.0
30,300000,5631.0,2017-01-21,2295,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,96.0
30,500000,9385.0,2016-05-22,2292,0,empleado,nan,2.0,entre uno y cinco anos,,,,termino fijo,quincenal,nan,nan,0.0,1.0,ninguno,1,0,10.96854,-74.78132,4.0
9,200000,1126.2,2017-01-25,2291,1,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.25184,-75.56359,36.0
30,300000,5631.0,2017-01-26,2290,1,empleado,familiar,3.0,entre uno y cinco anos,1400000.0,300000.0,,indefinido,mensual,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-01-26,2290,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,3.0,3.0,carro,1,0,4.60971,-74.08175,11.498028909329829
30,300000,5631.0,2017-01-26,2290,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,moto,1,0,4.60971,-74.08175,12.0
30,300000,5631.0,2017-01-28,2288,1,independiente,nan,2.0,entre uno y cinco anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,6.96321,-75.41738,
30,300000,5631.0,2017-01-28,2288,1,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,mensual,nan,nan,1.0,1.0,ninguno,1,0,5.615,-75.62422,48.0
28,200000,3503.733333,2017-01-31,2285,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,1.0,carro,2,1,10.96854,-74.78132,4.0
30,500000,9385.0,2017-02-01,2284,1,independiente,nan,4.0,menos de un ano,,,,nan,nan,nan,nan,0.0,4.0,carro,1,0,6.25184,-75.56359,
30,300000,5631.0,2017-02-01,2284,1,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,mensual,nan,nan,3.0,0.0,ninguno,1,0,4.60971,-74.08175,12.0
9,200000,1126.2,2017-01-13,2283,0,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,nan,nan,nan,0.0,0.0,ninguno,1,0,4.43889,-75.23222,0.0
30,300000,5631.0,2016-12-16,2282,0,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,1.0,0.0,ninguno,1,0,8.4115,-75.58508,48.0
29,120000,2177.32,2017-02-08,2277,1,empleado,nan,1.0,mas de 5 anos,1000000.0,550000.0,200000.0,termino fijo,quincenal,nan,nan,1.0,1.0,ninguno,1,0,3.8801,-77.03116,22.733245729303547
30,250000,4692.5,2017-02-09,2276,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,2.0,0.0,ninguno,1,0,6.33732,-75.55795,36.0
30,300000,5631.0,2017-02-10,2275,1,independiente,nan,4.0,entre uno y cinco anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-02-10,2275,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,2.0,1.0,ninguno,1,0,4.60971,-74.08175,11.0
30,200000,3754.0,2017-02-11,2274,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.18461,-75.59913,24.0
30,350000,6569.5,2017-02-11,2274,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,4.33646,-74.36378,12.0
30,200000,3754.0,2017-02-12,2273,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,6.0
28,200000,3503.733333,2017-02-14,2271,1,independiente,nan,3.0,entre uno y cinco anos,,,,nan,nan,nan,nan,2.0,2.0,ninguno,1,0,6.25184,-75.56359,
30,200000,3754.0,2017-02-15,2270,1,empleado,familiar,2.0,entre uno y cinco anos,2000000.0,500000.0,200000.0,indefinido,quincenal,union libre,secundaria,1.0,1.0,ninguno,1,0,3.46263,-73.62162,9.132720105124836
30,500000,9385.0,2017-02-15,2270,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,3.43722,-76.5225,48.0
29,250000,4536.083333,2017-02-15,2270,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,2.0,2.0,ninguno,1,0,4.60971,-74.08175,36.0
9,200000,1126.2,2017-02-15,2270,1,independiente,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,2.0,1.0,ninguno,1,0,4.60971,-74.08175,
30,100000,1877.0,2017-02-16,2269,1,empleado,nan,2.0,entre uno y cinco anos,850000.0,400000.0,200000.0,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,1.29851,-77.40614,
30,200000,3754.0,2017-02-17,2268,1,desempleado,nan,2.0,entre uno y cinco anos,,,,nan,nan,nan,nan,1.0,1.0,ninguno,1,0,4.45265,-75.78746,
30,250000,4692.5,2017-02-17,2268,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,7.0
30,250000,4692.5,2017-02-18,2267,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,3.0,2.0,moto,1,0,4.60971,-74.08175,33.0
30,200000,3754.0,2017-02-18,2267,1,empleado,nan,3.0,menos de un ano,,,,indefinido,quincenal,nan,nan,3.0,2.0,ninguno,1,0,4.60971,-74.08175,6.0
30,300000,5631.0,2017-02-19,2266,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,0.0,1.0,ninguno,1,0,4.60971,-74.08175,12.0
30,500000,9385.0,2016-11-17,2266,0,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-02-19,2266,1,pensionado,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,2.0,2.0,ninguno,1,0,7.53941,-72.77238,
12,120000,900.96,2017-02-19,2266,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,2.0,1.0,ninguno,1,0,10.03672,-73.23558,
23,300000,4317.1,2017-02-22,2263,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,79.0
30,350000,6569.5,2017-02-24,2261,1,independiente,nan,3.0,entre uno y cinco anos,,,,nan,nan,nan,nan,0.0,3.0,ninguno,1,0,6.25184,-75.56359,
30,200000,3754.0,2017-02-26,2259,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,10.46314,-73.25322,20.0
30,100000,1877.0,2017-02-26,2259,1,empleado,nan,1.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.52949,-75.64091,0.0
30,350000,6569.5,2017-03-01,2256,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,2.0,2.0,moto,1,0,5.54782,-75.64368,44.0
30,300000,5631.0,2017-03-01,2256,1,pensionado,nan,4.0,entre uno y cinco anos,,,,nan,nan,nan,nan,1.0,1.0,ninguno,1,0,4.81333,-75.69611,
28,150000,2627.8,2017-03-01,2256,1,independiente,nan,2.0,entre uno y cinco anos,1500000.0,60000.0,500000.0,indefinido,nan,nan,nan,1.0,0.0,ninguno,1,0,11.24079,-74.19904,
16,290000,2903.093333,2017-03-02,2255,1,empleado,nan,3.0,menos de un ano,2000000.0,700000.0,300000.0,indefinido,quincenal,nan,nan,2.0,1.0,moto,1,0,4.81333,-75.69611,0.0
30,150000,2815.5,2017-03-02,2255,1,independiente,nan,3.0,entre uno y cinco anos,,,,nan,nan,nan,nan,1.0,1.0,moto,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-03-02,2255,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,2.0,carro,1,0,4.60971,-74.08175,60.0
28,300000,5255.6,2017-03-02,2255,1,independiente,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,2.0,2.0,carro,1,0,4.60971,-74.08175,
30,200000,3754.0,2017-03-02,2255,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,2.0,1.0,ninguno,1,0,4.60971,-74.08175,36.0
30,200000,3754.0,2017-03-03,2254,1,independiente,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,5.0,ninguno,1,0,4.60971,-74.08175,
30,200000,3754.0,2017-03-04,2253,1,empleado,nan,3.0,mas de 5 anos,,,,termino fijo,quincenal,nan,nan,0.0,0.0,ninguno,1,0,10.96854,-74.78132,36.0
30,300000,5631.0,2017-03-05,2252,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-03-05,2252,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,carro,1,0,6.25184,-75.56359,4.0
20,250000,3128.333333,2017-03-05,2252,1,independiente,nan,3.0,menos de un ano,1320000.0,650000.0,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-03-05,2252,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,7.06222,-73.08644,24.0
30,350000,6569.5,2017-03-05,2252,1,empleado,nan,5.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,1.21361,-77.28111,24.0
25,120000,1877.0,2017-03-05,2252,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,6.25184,-75.56359,12.0
30,300000,5631.0,2017-03-08,2249,1,empleado,nan,3.0,entre uno y cinco anos,1300000.0,500000.0,630000.0,termino fijo,quincenal,nan,nan,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,200000,3754.0,2017-03-08,2249,1,empleado,familiar,3.0,entre uno y cinco anos,1000000.0,350000.0,300000.0,termino fijo,quincenal,union libre,secundaria,1.0,3.0,ninguno,1,0,6.25184,-75.56359,
30,150000,2815.5,2017-03-08,2249,1,independiente,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,350000,6569.5,2017-03-08,2249,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,0.0,1.0,ninguno,1,0,4.60971,-74.08175,108.0
30,120000,2252.4,2017-03-08,2249,1,independiente,nan,3.0,entre uno y cinco anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,3.43722,-76.5225,
30,300000,5631.0,2017-03-09,2248,1,independiente,nan,2.0,menos de un ano,,,,nan,nan,nan,nan,0.0,0.0,moto,1,0,6.25184,-75.56359,
30,300000,5631.0,2017-03-09,2248,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,2.0,2.0,ninguno,1,0,4.60971,-74.08175,9.0
30,250000,4692.5,2017-03-09,2248,1,pensionado,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,4.33646,-74.36378,
30,360000,6757.2,2017-03-09,2248,1,empleado,nan,2.0,entre uno y cinco anos,,,,termino fijo,mensual,nan,nan,1.0,1.0,ninguno,1,0,4.43889,-75.23222,0.0
15,300000,2815.5,2017-03-10,2247,1,independiente,nan,2.0,mas de 5 anos,3500000.0,,,nan,nan,nan,nan,1.0,0.0,moto,1,0,4.60971,-74.08175,
30,500000,9385.0,2017-03-10,2247,1,empleado,arrendada,3.0,entre uno y cinco anos,3800000.0,3000000.0,,indefinido,mensual,casado/a,profesional,3.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,200000,3754.0,2017-03-10,2247,1,empleado,nan,1.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,24.0
30,200000,3754.0,2017-03-11,2246,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,3.0,ninguno,1,0,4.60971,-74.08175,48.0
29,300000,5443.3,2017-03-11,2246,1,pensionado,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,5.0,ninguno,1,0,5.54782,-75.64368,
19,150000,1783.15,2017-03-11,2246,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,3.0,0.0,ninguno,1,0,4.60971,-74.08175,36.0
30,300000,5631.0,2017-03-12,2245,1,empleado,familiar,2.0,mas de 5 anos,1050000.0,620000.0,120000.0,indefinido,quincenal,union libre,secundaria,1.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-03-12,2245,1,independiente,nan,4.0,mas de 5 anos,,,,nan,nan,nan,nan,1.0,1.0,ninguno,1,0,10.46314,-73.25322,
30,300000,5631.0,2017-03-15,2242,1,empleado,familiar,3.0,entre uno y cinco anos,1100000.0,400000.0,100000.0,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-03-15,2242,1,empleado,nan,3.0,menos de un ano,,,,indefinido,mensual,nan,nan,1.0,0.0,ninguno,1,0,4.60971,-74.08175,36.0
30,200000,3754.0,2017-03-15,2242,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,8.0
30,400000,7508.0,2017-03-15,2242,1,independiente,propia,3.0,mas de 5 anos,,,,nan,mensual,soltero/a,no tengo,0.0,0.0,ninguno,1,0,10.46314,-73.25322,24.0
9,200000,1126.2,2017-03-15,2242,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.25184,-75.56359,48.0
30,300000,5631.0,2017-03-16,2241,1,empleado,familiar,3.0,menos de un ano,1500000.0,800000.0,1000000.0,indefinido,mensual,union libre,profesional,1.0,1.0,ninguno,1,0,5.06667,-74.56667,
30,120000,2252.4,2017-03-16,2241,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,7.07993,-74.6989,60.0
30,300000,5631.0,2017-03-16,2241,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,4.0
30,200000,3754.0,2017-03-17,2240,1,empleado,nan,1.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,12.0
15,150000,1407.75,2017-03-17,2240,1,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,quincenal,nan,nan,2.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-03-18,2239,1,empleado,propia,3.0,entre uno y cinco anos,2600000.0,2200000.0,,indefinido,mensual,soltero/a,no tengo,2.0,2.0,ninguno,1,0,4.60971,-74.08175,4.467805519053877
29,250000,4536.083333,2017-03-18,2239,1,independiente,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,0.0,carro,1,0,4.60971,-74.08175,
19,250000,2971.916667,2017-03-18,2239,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,9.30472,-75.39778,24.0
30,350000,6569.5,2017-03-19,2238,1,independiente,propia,4.0,menos de un ano,900000.0,600000.0,200000.0,nan,nan,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-03-19,2238,1,independiente,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,1.0,3.0,ninguno,1,0,7.53941,-72.77238,
14,250000,2189.833333,2017-03-20,2237,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,12.0
30,250000,4692.5,2017-03-22,2235,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,1.79861,-78.81556,60.0
30,270000,5067.9,2017-01-22,2234,0,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,0.88283,-77.70103,39.0
30,240000,4504.8,2017-03-23,2234,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.43889,-75.23222,15.0
30,300000,5631.0,2017-03-24,2233,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,5.06667,-74.56667,120.0
30,300000,5631.0,2017-03-24,2233,1,empleado,propia,3.0,entre uno y cinco anos,1352000.0,480000.0,,indefinido,mensual,soltero/a,no tengo,2.0,3.0,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-03-24,2233,1,pensionado,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,200000,3754.0,2017-03-24,2233,1,empleado,nan,3.0,menos de un ano,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,1.85371,-76.05071,3.0
30,400000,7508.0,2017-03-25,2232,1,empleado,nan,1.0,mas de 5 anos,2200000.0,600000.0,800000.0,indefinido,quincenal,nan,nan,2.0,3.0,ninguno,1,0,4.60971,-74.08175,54.7634691195795
30,250000,4692.5,2017-03-25,2232,1,independiente,nan,2.0,menos de un ano,,,,nan,nan,nan,nan,4.0,4.0,carro,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-03-25,2232,1,empleado,familiar,2.0,mas de 5 anos,875000.0,350000.0,100000.0,indefinido,mensual,soltero/a,tecnico,0.0,1.0,ninguno,1,0,4.60971,-74.08175,48.0
30,200000,3754.0,2017-03-25,2232,1,independiente,nan,4.0,entre uno y cinco anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,10.96854,-74.78132,
30,250000,4692.5,2017-03-25,2232,1,pensionado,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,1.0,ninguno,1,0,6.18461,-75.59913,
29,200000,3628.866667,2017-03-25,2232,1,independiente,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,8.23773,-73.35604,
30,300000,5631.0,2017-03-26,2231,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,6.25184,-75.56359,22.0
30,300000,5631.0,2017-03-26,2231,1,empleado,nan,3.0,menos de un ano,1800000.0,900000.0,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,8.94617,-75.44275,
30,250000,4692.5,2017-03-26,2231,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,10.39972,-75.51444,24.0
30,100000,1877.0,2017-03-26,2231,1,independiente,nan,3.0,menos de un ano,950000.0,1300000.0,100000.0,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,10.96854,-74.78132,
30,300000,5631.0,2017-03-29,2228,1,empleado,familiar,2.0,mas de 5 anos,1300000.0,200000.0,200000.0,termino fijo,mensual,union libre,tecnico,1.0,1.0,ninguno,1,0,4.60971,-74.08175,24.0
30,300000,5631.0,2017-03-29,2228,1,independiente,nan,2.0,entre uno y cinco anos,1265000.0,700000.0,500000.0,nan,nan,nan,nan,1.0,1.0,carro,1,0,1.79861,-78.81556,
30,300000,5631.0,2017-03-29,2228,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,0.0,2.0,moto,1,0,10.39972,-75.51444,108.0
30,300000,5631.0,2017-03-30,2227,1,empleado,nan,2.0,mas de 5 anos,1100000.0,700000.0,100000.0,indefinido,mensual,nan,nan,0.0,2.0,moto,1,0,6.15639,-75.78722,19.513797634691194
30,300000,5631.0,2017-03-30,2227,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,3.43722,-76.5225,0.0
15,300000,2815.5,2017-03-30,2227,1,independiente,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,0.0,carro,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-03-30,2227,1,independiente,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,1.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-03-30,2227,1,independiente,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,0.0,0.0,carro,2,1,4.60971,-74.08175,
30,300000,5631.0,2017-03-30,2227,1,empleado,nan,4.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,10.96854,-74.78132,12.0
24,300000,4504.8,2017-03-30,2227,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,0.0,0.0,carro,1,0,6.25184,-75.56359,38.0
30,150000,2815.5,2015-07-27,2227,0,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,36.0
30,150000,2815.5,2017-03-31,2226,1,empleado,nan,3.0,entre uno y cinco anos,,,,termino fijo,quincenal,nan,nan,1.0,0.0,moto,1,0,6.15515,-75.37371,48.0
15,150000,1407.75,2017-03-31,2226,1,empleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,3.0,2.0,ninguno,1,0,6.25184,-75.56359,12.0
30,400000,7508.0,2017-03-31,2226,1,empleado,propia,2.0,entre uno y cinco anos,1600000.0,350000.0,150000.0,termino fijo,mensual,soltero/a,no tengo,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2017-03-31,2226,1,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,36.0
9,200000,1126.2,2017-03-31,2226,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,10.96854,-74.78132,7.0
30,300000,5631.0,2017-04-01,2225,1,empleado,familiar,3.0,mas de 5 anos,2200000.0,80000.0,,termino fijo,mensual,casado/a,postgrado,,,carro,1,0,4.60971,-74.08175,50.16425755584757
30,350000,6569.5,2017-04-01,2225,1,empleado,propia,1.0,mas de 5 anos,2200000.0,600000.0,,prestacion de servicios,mensual,soltero/a,profesional,1.0,2.0,moto,1,0,4.60971,-74.08175,0.0
30,300000,5631.0,2017-04-01,2225,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,2,1,10.46314,-73.25322,20.0
30,250000,4692.5,2017-04-02,2224,1,independiente,nan,2.0,mas de 5 anos,791000.0,400000.0,,nan,nan,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2017-04-02,2224,1,independiente,nan,4.0,mas de 5 anos,1700000.0,,,nan,nan,nan,nan,1.0,,ninguno,1,0,1.21361,-77.28111,
30,150000,2815.5,2017-04-02,2224,1,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.71638,-74.21195,
18,250000,2815.5,2017-04-02,2224,1,independiente,nan,4.0,entre uno y cinco anos,,,,nan,nan,nan,nan,2.0,2.0,carro,1,0,5.06889,-75.51738,
30,300000,5631.0,2017-04-02,2224,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,2.0,2.0,moto,1,0,5.06889,-75.51738,24.0
30,300000,5631.0,2017-04-02,2224,1,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.33732,-75.55795,144.0
30,200000,3754.0,2017-04-02,2224,1,empleado,nan,3.0,entre uno y cinco anos,,,,termino fijo,quincenal,nan,nan,2.0,3.0,ninguno,1,0,10.39972,-75.51444,60.0
29,250000,4536.083333,2017-04-04,2222,1,independiente,nan,3.0,entre uno y cinco anos,1400000.0,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
6,150000,563.1,2017-04-05,2221,1,empleado,nan,4.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,6.33732,-75.55795,99.73718791064388
14,250000,2189.833333,2017-04-05,2221,1,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,1.0,moto,1,0,10.39972,-75.51444,60.0
30,300000,5631.0,2017-04-06,2220,1,empleado,nan,3.0,menos de un ano,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,6.25184,-75.56359,12.0
