PLAZO,CAPITAL,INT CORRIENTE,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,TIEMPO TRABAJO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE
30,300000,5631.0,2/14/2017,3/16/2017,2053,0,Empleado,barranquilla,agente de seguimiento y control,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,6 meses,1,0
30,220000,4129.4,8/22/2017,9/21/2017,2052,1,Empleado,Medellin,Asesora,Arrendada,2.0,entre uno y cinco años,1200000.0,400000.0,50000.0,Termino fijo,Quincenal,Soltero/a,Técnico,0.0,0.0,Ninguno,5105700,1,0
30,160000,3003.2,8/23/2017,9/22/2017,2051,1,Empleado,Ibagué,Analista Auditor de Recobros,Familiar,3.0,entre uno y cinco años,1500000.0,500000.0,500000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2020-06-15,1,0
30,350000,6569.5,2/17/2017,3/19/2017,2050,0,Empleado,Bogotá ,Auxiliar ,Familiar,2.0,entre uno y cinco años,1200000.0,700000.0,400000.0,Indefinido,Quincenal,Unión Libre,Secundaria,1.0,1.0,Ninguno,05/06/2017,1,0
30,300000,5631.0,2/23/2017,3/25/2017,2048,0,Empleado,bogota,agente call center,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,1.0,Ninguno,6 meses,1,0
30,500000,9385.0,8/28/2017,9/27/2017,2046,1,Empleado,Ibague,Asesora administrativa,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,2.0,2.0,Ninguno,4 años,1,0
30,180000,3378.6,8/28/2017,9/27/2017,2046,1,Empleado,bucaramanga,auxiliar administrativo,Familiar,2.0,mas de 5 años,981000.0,350000.0,100000.0,Indefinido,Mensual,Casado/a,Profesional,1.0,1.0,Ninguno,48,1,0
30,300000,5631.0,2/16/2017,3/18/2017,2046,0,Empleado,BOGOTA,ANALISTA DE CONTABILIDAD,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,18 MESES,1,0
30,500000,9385.0,8/29/2017,9/28/2017,2045,1,Empleado,GIRARDOT,TECNOLOGO COORDINADOR,Familiar,3.0,entre uno y cinco años,2100000.0,300000.0,400000.0,Termino fijo,Mensual,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,2019-07-08,1,0
30,150000,2815.5,8/30/2017,9/29/2017,2044,1,Empleado,Bogota,Analista,Arrendada,2.0,entre uno y cinco años,737000.0,400000.0,200000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,2.0,2.0,Ninguno,,1,0
30,150000,2815.5,8/31/2017,9/30/2017,2043,1,Empleado,bogota,operario,Familiar,3.0,entre uno y cinco años,1600000.0,750000.0,60000.0,Termino fijo,Quincenal,Unión Libre,Secundaria,3.0,2.0,Ninguno,2 años,1,0
30,350000,6569.5,8/31/2017,10/1/2017,2042,1,Empleado,medellin,ejecutivo negocio hipotecaro,,5.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,7 años,1,0
30,400000,7508.0,4/26/2017,5/26/2017,2040,0,Empleado,BOGOTÁ,LÍDER DE NÓMINA,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,0.0,Moto,5 AÑOS Y 5 MESES,1,0
30,150000,2815.5,9/4/2017,10/4/2017,2039,1,Empleado,manizales,auxiliar de bodega,Familiar,3.0,mas de 5 años,870000.0,360000.0,0.0,Indefinido,Quincenal,Unión Libre,Secundaria,2.0,1.0,Ninguno,26092006,1,0
30,350000,6569.5,3/2/2017,4/1/2017,2039,0,Empleado,Ubate,Mercaderista,,2.0,entre uno y cinco años,,,,Termino fijo,Quincenal,,,0.0,0.0,Moto,11 meses,1,0
30,200000,3754.0,9/5/2017,10/5/2017,2038,1,Empleado,madrid,aux despachos,Arrendada,2.0,mas de 5 años,1050000.0,500000.0,0.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,,1,0
30,200000,3754.0,9/5/2017,10/5/2017,2038,1,Empleado,Soacha,Auxiliar de oficina,Familiar,2.0,mas de 5 años,746196.0,350000.0,400000.0,Termino fijo,Mensual,Unión Libre,Secundaria,2.0,2.0,Ninguno,10 meses.,1,0
30,180000,3378.6,9/6/2017,10/6/2017,2037,1,Empleado,Pasto,Asesor Comercial,Arrendada,3.0,entre uno y cinco años,1500000.0,500000.0,1.0,Indefinido,Quincenal,Unión Libre,Profesional,1.0,1.0,Ninguno,2017-02-06,1,0
30,200000,3754.0,9/6/2017,10/6/2017,2037,1,Empleado,Bogotá,Mesero,Familiar,3.0,entre uno y cinco años,1460000.0,350000.0,90000.0,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,fredy enrique quiroz cel 3223596241 amigoyasmeli lopez cel 3232029436 ,1,0
30,200000,3754.0,9/7/2017,10/7/2017,2036,1,Empleado,Bogota,Montacarguista,Familiar,3.0,mas de 5 años,1300000.0,400000.0,200000.0,Indefinido,Mensual,Unión Libre,Secundaria,2.0,1.0,Ninguno,2 /6/2011,1,0
30,160000,3003.2,9/7/2017,10/7/2017,2036,1,Empleado,Cali,Montacargista,Familiar,2.0,mas de 5 años,1100000.0,400000.0,0.0,Indefinido,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,2015-02-12,1,0
30,470000,8821.9,9/8/2017,10/8/2017,2035,1,Empleado,tunja,Auxiliar administrativa,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,10 años,1,0
30,190000,3566.3,9/8/2017,10/8/2017,2035,1,Empleado,bogota ,pasante ,Arrendada,2.0,entre uno y cinco años,850000.0,500000.0,,Indefinido,Mensual,Soltero/a,Técnico,2.0,2.0,Ninguno,4 meses,1,0
30,200000,3754.0,9/8/2017,10/8/2017,2035,1,Empleado,Barranquilla,Coordinador de logística ,Familiar,5.0,mas de 5 años,2500000.0,300000.0,500000.0,Indefinido,Mensual,Unión Libre,Profesional,,,Ninguno,,1,0
9,150000,844.65,9/29/2017,10/8/2017,2035,1,Empleado,Medellin,Auxiliar servicios administrativos,Propia,4.0,mas de 5 años,2100000.0,240500.0,100000.0,Indefinido,Quincenal,Casado/a,Tecnólogo,,2.0,Carro,2019-09-11,1,0
30,250000,4692.5,5/30/2017,6/29/2017,2035,0,Empleado,Dosquebradas,Periodista,Arrendada,3.0,menos de un año,1780000.0,730000.0,1200000.0,Indefinido,Quincenal,Unión Libre,Técnico,0.0,0.0,Carro,8 años,1,0
14,150000,1313.9,9/25/2017,10/9/2017,2034,1,Empleado,yumbo,siso,Familiar,2.0,mas de 5 años,1200000.0,450000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,0.0,0.0,Ninguno,2018-10-16,1,0
30,300000,5631.0,2/22/2017,3/24/2017,2034,0,Empleado,Bogotá,Inhouse,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2019-05-06,1,0
30,100000,1877.0,11/28/2015,12/28/2015,2034,0,Empleado,cali,asistente de servicio al cliente,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,0.0,Ninguno,3 a;os.,1,0
28,100000,1751.866667,9/12/2017,10/10/2017,2033,1,Empleado,Pto lopez,Vigilante,Familiar,2.0,mas de 5 años,1045000.0,430000.0,160000.0,Termino fijo,Mensual,Soltero/a,Secundaria,1.0,1.0,Moto,44 meses,1,0
30,170000,3190.9,9/11/2017,10/11/2017,2032,1,Empleado,medellin,auxiliary de enfermeria,Familiar,4.0,mas de 5 años,1835000.0,900000.0,500000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,2.0,Ninguno,2005-10-31,1,0
30,170000,3190.9,9/11/2017,10/11/2017,2032,1,Independiente,Villavicencio,Dueña,Arrendada,3.0,entre uno y cinco años,1500000.0,400000.0,1000000.0,,,Unión Libre,Tecnólogo,1.0,1.0,Ninguno,,1,0
30,200000,3754.0,9/11/2017,10/11/2017,2032,1,Empleado,Bogota,Auxiliar de producción,,3.0,mas de 5 años,,,,Termino fijo,Quincenal,,,0.0,0.0,Ninguno,1 año,1,0
30,160000,3003.2,9/11/2017,10/11/2017,2032,1,Empleado,bogota,ANALISTA,Propia,3.0,menos de un año,,,,Indefinido,Quincenal,Soltero/a,No tengo,1.0,1.0,Ninguno,Un año temporal y 4 meses fija,1,0
30,250000,4692.5,9/11/2017,10/11/2017,2032,1,Empleado,cali,auxiliar de cobranzas,Propia,2.0,mas de 5 años,1500000.0,400000.0,,Indefinido,Quincenal,Soltero/a,No tengo,1.0,1.0,Carro,3 años 5 meses,1,0
30,200000,3754.0,9/12/2017,10/12/2017,2031,1,Pensionado,ITAGUI,,Propia,3.0,mas de 5 años,1300000.0,600000.0,500000.0,,Mensual,Divorciado/a,Profesional,2.0,2.0,Ninguno,,1,0
30,250000,4692.5,9/12/2017,10/12/2017,2031,1,Empleado,barranquilla,auxiliar de archivo,Familiar,2.0,mas de 5 años,1082000.0,650000.0,100000.0,Indefinido,Quincenal,Casado/a,Secundaria,3.0,2.0,Ninguno,6 años,1,0
30,100000,1877.0,9/13/2017,10/13/2017,2030,1,Empleado,cali,opetario,Familiar,2.0,mas de 5 años,900000.0,400000.0,110000.0,Termino fijo,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,6 meses,1,0
30,180000,3378.6,9/13/2017,10/13/2017,2030,1,Empleado,Bucaramanga,Asesor comercial,Arrendada,4.0,entre uno y cinco años,2500000.0,1800000.0,500000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,5 meses,1,0
30,170000,3190.9,9/13/2017,10/13/2017,2030,1,Empleado,Barranquilla,Analista de seguridad,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,0.0,1.0,Ninguno,1 año 1 mes,1,0
30,300000,5631.0,2/8/2017,3/10/2017,2030,0,Empleado,Bogota,Jefe,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,Año y nueve meses,1,0
30,210000,3941.7,9/14/2017,10/14/2017,2029,1,Empleado,medellin,operario de confeccion,Propia,3.0,mas de 5 años,800000.0,300000.0,250000.0,Indefinido,Quincenal,Unión Libre,Secundaria,1.0,1.0,Moto,18 meses,1,0
30,180000,3378.6,9/14/2017,10/14/2017,2029,1,Empleado,bogota,operario,Arrendada,3.0,entre uno y cinco años,800000.0,300000.0,100000.0,Termino fijo,Quincenal,Divorciado/a,Secundaria,1.0,3.0,Ninguno,2018-04-16,1,0
30,190000,3566.3,9/14/2017,10/14/2017,2029,1,Empleado,alcala valle,auxiliar administrativo,Familiar,2.0,mas de 5 años,955000.0,375000.0,770000.0,Indefinido,Mensual,Soltero/a,Tecnólogo,0.0,0.0,Ninguno,año y medio,2,1
30,200000,3754.0,9/14/2017,10/14/2017,2029,1,Empleado,bogota,consultor integral,Propia,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,Soltero/a,No tengo,,,Ninguno,,1,0
30,160000,3003.2,9/15/2017,10/15/2017,2028,1,Empleado,bogota,guarda de seguridad,Familiar,2.0,entre uno y cinco años,1325000.0,500000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,2019-04-06,1,0
11,120000,825.88,10/6/2017,10/17/2017,2026,1,Empleado,nechi,docente,Propia,1.0,mas de 5 años,1700000.0,1000000.0,900000.0,Indefinido,Mensual,Soltero/a,Profesional,2.0,3.0,Moto,,1,0
30,150000,2815.5,9/18/2017,10/18/2017,2025,1,Empleado,Manizales,Operario,Familiar,2.0,mas de 5 años,1000000.0,300000.0,100000.0,Termino fijo,Mensual,Unión Libre,Secundaria,1.0,,Ninguno,2016-11-01,1,0
30,250000,4692.5,2/13/2017,3/15/2017,2025,0,Empleado,Bogotá,Operario,,2.0,mas de 5 años,1200000.0,180000.0,100000.0,Termino fijo,Quincenal,,,0.0,0.0,Ninguno,2016-12-02,1,0
30,160000,3003.2,9/19/2017,10/19/2017,2024,1,Empleado,bogota,auxiliar de bodega,Propia,2.0,mas de 5 años,,,,Indefinido,Quincenal,Soltero/a,No tengo,0.0,0.0,Ninguno,8,1,0
24,250000,3754.0,9/25/2017,10/19/2017,2024,1,Independiente,Medellin,Propietaria,Familiar,3.0,mas de 5 años,6000000.0,2500000.0,1000000.0,,,Casado/a,Secundaria,1.0,3.0,Carro,,1,0
30,350000,6569.5,9/19/2017,10/19/2017,2024,1,Empleado,Medellin,Of varios,Familiar,3.0,mas de 5 años,1500000.0,250000.0,700000.0,Indefinido,Quincenal,Casado/a,Tecnólogo,1.0,2.0,Moto,,1,0
30,160000,3003.2,9/20/2017,10/20/2017,2023,1,Empleado,Bogota,Coordinador cabina médica,Familiar,2.0,mas de 5 años,1200000.0,300000.0,1000000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,0.0,0.0,Ninguno,4 meses,1,0
30,350000,6569.5,12/1/2016,12/31/2016,2023,0,Empleado,Medellin,Director aseguramiento y control de calidad,,4.0,entre uno y cinco años,3000000.0,1200000.0,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,2006-08-08,1,0
30,180000,3378.6,9/21/2017,10/21/2017,2022,1,Empleado,BOGOTA,GUARDA,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,3.0,3.0,Ninguno,6 MESES,1,0
30,160000,3003.2,9/21/2017,10/21/2017,2022,1,Independiente,san agustin huila,estlista prifecional,Familiar,1.0,entre uno y cinco años,1200000.0,500000.0,,,,Unión Libre,Técnico,1.0,2.0,Ninguno,,1,0
30,340000,6381.8,9/21/2017,10/21/2017,2022,1,Empleado,barranquilla,conductor y operador de remotos,Propia,3.0,mas de 5 años,1488780.0,300.0,,Indefinido,Quincenal,Soltero/a,No tengo,1.0,0.0,Ninguno,4,1,0
30,200000,3754.0,9/21/2017,10/21/2017,2022,1,Empleado,San angel,Asesor operativo,Familiar,3.0,mas de 5 años,2300000.0,1000000.0,100000.0,Termino fijo,Mensual,Soltero/a,Profesional,1.0,1.0,Ninguno,5 meses,1,0
30,160000,3003.2,9/21/2017,10/21/2017,2022,1,Empleado,Manizales,Asesor,Familiar,3.0,mas de 5 años,1000000.0,400000.0,300000.0,Indefinido,Quincenal,Soltero/a,Técnico,,1.0,Ninguno,02 08 2016,1,0
22,120000,1651.76,9/29/2017,10/21/2017,2022,1,Empleado,SANTO TOMAS,ASISTENTE CONTABLE,Familiar,1.0,mas de 5 años,1500000.0,177000.0,55000.0,Indefinido,Quincenal,Soltero/a,Profesional,0.0,0.0,Ninguno,1,1,0
30,500000,9385.0,9/22/2017,10/22/2017,2021,1,Independiente,BOGOTA,AUX. ADMINISTRATIVO,,3.0,entre uno y cinco años,1200000.0,,,,,,,1.0,3.0,Ninguno,,1,0
30,250000,4692.5,9/22/2017,10/22/2017,2021,1,Empleado,Bogota,Official soporte asistencial,Propia,2.0,mas de 5 años,1477000.0,450.0,100.0,Indefinido,Mensual,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,5 años,1,0
30,150000,2815.5,9/18/2017,10/18/2017,2020,0,Empleado,Bogota,Operativo,Familiar,3.0,entre uno y cinco años,1600000.0,1000000.0,,Indefinido,Quincenal,Divorciado/a,Secundaria,3.0,3.0,Ninguno,2015-12-22,1,0
30,100000,1877.0,9/8/2017,10/8/2017,2019,0,Empleado,BOGOTA,ASISTENTE DE SEGURIDAD Y SALUD EN EL TRABAJO,,2.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,2.0,2.0,Ninguno,4 AÑOS,1,0
29,200000,3628.866667,9/25/2017,10/24/2017,2019,1,Empleado,Medellin,Aux logistica,Familiar,3.0,entre uno y cinco años,1200000.0,380000.0,100000.0,Indefinido,Quincenal,Casado/a,Técnico,1.0,,Moto,,1,0
30,200000,3754.0,9/25/2017,10/25/2017,2018,1,Empleado,Barranquilla,Coordinador Despachos,Familiar,2.0,mas de 5 años,750000.0,450000.0,600000.0,Indefinido,Quincenal,Unión Libre,Profesional,1.0,,Moto,5 años,1,0
30,160000,3003.2,9/25/2017,10/25/2017,2018,1,Empleado,Medellín,Guarda de seguridad ,Familiar,3.0,menos de un año,1100000.0,400000.0,,Termino fijo,Mensual,Soltero/a,Secundaria,,,Moto,,1,0
30,170000,3190.9,9/25/2017,10/25/2017,2018,1,Empleado,barranquilla,coordinador sistema de seguridad,Propia,2.0,mas de 5 años,900000.0,700000.0,150000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,10,1,0
30,200000,3754.0,9/26/2017,10/26/2017,2017,1,Empleado,Moñitos,Soldado profecional,Familiar,2.0,mas de 5 años,105000.0,250000.0,400000.0,Indefinido,Mensual,Casado/a,Secundaria,2.0,2.0,Ninguno,,1,0
27,200000,3378.6,9/29/2017,10/26/2017,2017,1,Empleado,medellin,EJECUTIVO COMERCIAL,Arrendada,2.0,mas de 5 años,3500000.0,1000000.0,450000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,,1,0
30,190000,3566.3,9/27/2017,10/27/2017,2016,1,Empleado,Cali,Ejecutiva de credito,Familiar,3.0,entre uno y cinco años,1664400.0,500000.0,300000.0,Indefinido,Mensual,Soltero/a,Técnico,1.0,1.0,Moto,3 años,1,0
30,180000,3378.6,9/27/2017,10/27/2017,2016,1,Empleado,bogota,tenico lider,Arrendada,3.0,entre uno y cinco años,900000.0,400000.0,100000.0,Termino fijo,Mensual,Unión Libre,Técnico,1.0,2.0,Carro,2018-01-11,1,0
30,200000,3754.0,9/27/2017,10/27/2017,2016,1,Empleado,Medellín,Conductor,Propia,3.0,mas de 5 años,1800000.0,700.0,0.0,Indefinido,Mensual,Soltero/a,Secundaria,,1.0,Ninguno,,1,0
30,200000,3754.0,9/27/2017,10/27/2017,2016,1,Empleado,medellin,tecnica en imagenes diagnosticas,Propia,3.0,entre uno y cinco años,1600000.0,600000.0,,Indefinido,Mensual,Divorciado/a,Técnico,1.0,1.0,Ninguno,,1,0
30,200000,3754.0,9/27/2017,10/27/2017,2016,1,Empleado,bogota,agete tecnico,Arrendada,3.0,entre uno y cinco años,1475304.0,500000.0,100000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,,1,0
30,100000,1877.0,9/27/2017,10/27/2017,2016,1,Empleado,Cali,Ayudante producción ,Familiar,2.0,mas de 5 años,858000.0,200000.0,100000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,,1,0
30,250000,4692.5,9/27/2017,10/27/2017,2016,1,Empleado,Honda Tolima,Guarda,Familiar,2.0,mas de 5 años,1600000.0,700000.0,300000.0,Indefinido,Mensual,Casado/a,Técnico,1.0,1.0,Ninguno,2018-05-11,1,0
30,150000,2815.5,6/17/2015,7/17/2015,2016,0,Empleado,Bello,Comunity Manager,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,6 meses,1,0
30,180000,3378.6,9/28/2017,10/28/2017,2015,1,Empleado,Rionegro,Asesor comercial,Arrendada,4.0,entre uno y cinco años,1200000.0,550000.0,200000.0,Indefinido,Quincenal,Soltero/a,Técnico,0.0,0.0,Ninguno,+57 (4)3128642,2,1
30,180000,3378.6,9/28/2017,10/28/2017,2015,1,Empleado,bogota,guarda de seguridad,Familiar,3.0,entre uno y cinco años,150000000.0,250000.0,140000.0,Indefinido,Mensual,Unión Libre,Secundaria,1.0,1.0,Ninguno,2 años,1,0
30,160000,3003.2,9/28/2017,10/28/2017,2015,1,Empleado,medelllim,operario de produccion,Familiar,3.0,mas de 5 años,1200000.0,200000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2017-06-01,1,0
30,440000,8258.8,9/28/2017,10/28/2017,2015,1,Empleado,bogota,asesor comercial,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,10222366795,1,0
26,150000,2440.1,9/30/2017,10/28/2017,2015,1,Empleado,bogota,guarda de seguridad,Propia,3.0,mas de 5 años,1200000.0,500000.0,,Indefinido,Mensual,Soltero/a,Técnico,,1.0,Ninguno,28,1,0
30,150000,2815.5,9/28/2017,10/28/2017,2015,1,Empleado,Bogotá,agente,Familiar,2.0,menos de un año,1000000.0,800000.0,200000.0,Termino fijo,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,2018-02-01,1,0
30,180000,3378.6,9/28/2017,10/28/2017,2015,1,Desempleado,Barranquilla,,,3.0,entre uno y cinco años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,200000,3754.0,9/28/2017,10/28/2017,2015,1,Pensionado,medellin,,Familiar,3.0,mas de 5 años,1350.0,650.0,350.0,,,Divorciado/a,Profesional,1.0,3.0,Ninguno,,1,0
30,220000,4129.4,9/28/2017,10/28/2017,2015,1,Independiente,Cali,Docente de idiomas,Familiar,2.0,mas de 5 años,1600000.0,600000.0,300000.0,,,Divorciado/a,Profesional,0.0,0.0,Moto,,1,0
30,150000,2815.5,9/28/2017,10/28/2017,2015,1,Empleado,Barranquilla,Profesional administrativo,Familiar,3.0,entre uno y cinco años,1400000.0,350000.0,300000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,,1,0
30,110000,2064.7,9/29/2017,10/29/2017,2014,1,Independiente,Cúcuta,Fabricante de bolsos,,2.0,entre uno y cinco años,,,,,,,,2.0,2.0,Moto,,1,0
30,200000,3754.0,9/29/2017,10/29/2017,2014,1,Empleado,Zipaquirá,recursos humanos,Familiar,2.0,mas de 5 años,1200000.0,400000.0,100000.0,Indefinido,Mensual,Unión Libre,Tecnólogo,,,Ninguno,2018-07-18,1,0
30,200000,3754.0,9/29/2017,10/29/2017,2014,1,Prestador de servicios,valledupar,profesional universitario,Familiar,3.0,mas de 5 años,3877000.0,1800000.0,,,,Divorciado/a,Profesional,3.0,3.0,Ninguno,2016-04-18,1,0
20,140000,1751.866667,10/9/2017,10/29/2017,2014,1,Empleado,Bogota,Servicio técnico,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,16 meses,2,1
30,150000,2815.5,9/29/2017,10/29/2017,2014,1,Independiente,Barranquilla,Vendedora,Familiar,3.0,entre uno y cinco años,1000000.0,200000.0,150000.0,,,Soltero/a,Técnico,,,Ninguno,2017-05-05,1,0
30,180000,3378.6,9/29/2017,10/29/2017,2014,1,Empleado,El copey,Operario de zonas verdes,Propia,1.0,mas de 5 años,1132545.0,280000.0,114200.0,,,Unión Libre,Secundaria,4.0,4.0,Ninguno,2017-01-25,1,0
30,300000,5631.0,9/29/2017,10/29/2017,2014,1,Empleado,barranquilla,conductor y operador de remotos,Propia,3.0,mas de 5 años,1488780.0,300.0,,Indefinido,Quincenal,Soltero/a,No tengo,1.0,0.0,Ninguno,4,2,1
11,150000,1032.35,10/19/2017,10/30/2017,2013,1,Empleado,Bogotá,Validador,Familiar,2.0,entre uno y cinco años,1100000.0,700000.0,200000.0,Indefinido,Mensual,Soltero/a,Secundaria,,,Ninguno,,2,1
8,200000,1001.066667,10/23/2017,10/31/2017,2012,1,Empleado,Bogota,Especialista,Arrendada,3.0,entre uno y cinco años,1200000.0,70000.0,20000.0,Indefinido,Mensual,Soltero/a,Técnico,,1.0,Ninguno,2015-06-03,1,0
30,200000,3754.0,10/2/2017,11/1/2017,2011,1,Prestador de servicios,Bucaramanga,Profesor,Familiar,3.0,entre uno y cinco años,3000000.0,1800000.0,600000.0,,,Casado/a,Profesional,2.0,2.0,Ninguno,2011-06-13,1,0
30,220000,4129.4,9/27/2017,10/27/2017,2011,0,Independiente,Medellin,Comerciante,Arrendada,3.0,entre uno y cinco años,1200000.0,645000.0,105000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,9,1,0
28,200000,3503.733333,10/4/2017,11/1/2017,2011,1,Independiente,Dibulla,Comerciante,Propia,1.0,mas de 5 años,1700000.0,220000.0,350000.0,,,Unión Libre,Secundaria,3.0,2.0,Ninguno,,1,0
30,350000,6569.5,10/2/2017,11/1/2017,2011,1,Empleado,Barranquilla,Auxiliar Contable,Propia,2.0,entre uno y cinco años,1000000.0,200.0,,Termino fijo,Quincenal,Soltero/a,No tengo,0.0,0.0,Moto,16 meses,1,0
30,200000,3754.0,10/3/2017,11/2/2017,2010,1,Empleado,Facatativa ,Suboficial ,Familiar,3.0,entre uno y cinco años,1342000.0,600000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2010-04-03,1,0
27,170000,2871.81,10/6/2017,11/2/2017,2010,1,Empleado,mosquera,aux de empaque,Familiar,2.0,entre uno y cinco años,900000.0,500000.0,200000.0,Indefinido,Mensual,Soltero/a,Secundaria,3.0,2.0,Ninguno,2016-03-11,1,0
30,160000,3003.2,10/3/2017,11/2/2017,2010,1,Empleado,bello,courier supervisor,Familiar,2.0,mas de 5 años,880000.0,250000.0,300000.0,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2017-01-02,1,0
30,180000,3378.6,10/3/2017,11/2/2017,2010,1,Empleado,buenaventura,auxiliar operaciones,Familiar,3.0,mas de 5 años,1200000.0,1000000.0,,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,2015-04-28,1,0
30,200000,3754.0,10/3/2017,11/2/2017,2010,1,Empleado,Bello,Ejecutivo de cuenta,Familiar,3.0,entre uno y cinco años,2500000.0,1600000.0,550500.0,Indefinido,Mensual,Soltero/a,Tecnólogo,0.0,0.0,Moto,18,1,0
30,400000,7508.0,11/28/2016,12/28/2016,2010,0,Empleado,Pereira,Analista en salud,,4.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,5 años,1,0
30,250000,4692.5,10/3/2017,11/2/2017,2010,1,Empleado,Bogota,Operador ADSL,Familiar,3.0,mas de 5 años,1500000.0,800000.0,200000.0,Termino fijo,Mensual,Casado/a,Técnico,2.0,1.0,Moto,7 años,1,0
28,150000,2627.8,10/5/2017,11/2/2017,2010,1,Empleado,barranquilla,tecnico en sistemas,Propia,3.0,entre uno y cinco años,1800000.0,400000.0,,Termino fijo,Mensual,Soltero/a,No tengo,,,Ninguno,,1,0
30,100000,1877.0,6/16/2017,7/16/2017,2010,0,Empleado,bogota,secretario ejecutivo,Familiar,3.0,mas de 5 años,1400000.0,300000.0,,Indefinido,Mensual,Soltero/a,Técnico,0.0,0.0,Ninguno,4 años,1,0
30,300000,5631.0,10/4/2017,11/3/2017,2009,1,Empleado,Cali,Asesor comercial,Familiar,4.0,mas de 5 años,2000000.0,500000.0,,Indefinido,Mensual,Casado/a,Tecnólogo,1.0,1.0,Carro,2016-01-06,1,0
30,200000,3754.0,10/4/2017,11/3/2017,2009,1,Empleado,Bogota,Operador ADSL,Familiar,3.0,mas de 5 años,1500000.0,800000.0,200000.0,Termino fijo,Mensual,Casado/a,Técnico,2.0,1.0,Moto,7 años,2,1
30,200000,3754.0,10/4/2017,11/3/2017,2009,1,Independiente,Ibague,Aux enfermeria,Propia,2.0,entre uno y cinco años,6000000.0,500000.0,500000.0,,,Soltero/a,Técnico,,,Ninguno,,1,0
30,200000,3754.0,10/4/2017,11/3/2017,2009,1,Empleado,Medellin,Auxiliar,Familiar,3.0,mas de 5 años,1000000.0,100000.0,500000.0,Termino fijo,Mensual,Soltero/a,Técnico,,,Ninguno,2021-03-15,1,0
