objectId,muni,featureCode,countryCode,cityId,ACL,name,population,updatedAt,location,country,createdAt,adminCode
SL3Fu0Jso9,,PPL,CO,3667887,,socorro,17752,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.46838,""longitude"":-73.26022}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),26
SLITf0UF2U,,PPL,CO,3665678,,yotoco,8362,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.86048,""longitude"":-76.38364}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),29
SMLRVR2iuv,,PPL,CO,3672255,,pijao,5668,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.33419,""longitude"":-75.70348}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),23
SNoICeZWd2,,PPL,CO,3689693,,arboletes,8380,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.85051,""longitude"":-76.42694}",Colombia,Thu Dec 12 2019 14:17:20 GMT-0500 (Colombia Standard Time),2
SOPFZqzwrb,,PPL,CO,3665587,,zapatoca,6052,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.81532,""longitude"":-73.26768}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),26
ScpiotQOWg,,PPL,CO,3668635,,santa maria,2761,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.95,""longitude"":-75.65}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),16
Se5klNDMeA,,PPL,CO,3671901,,pore,4133,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.72992,""longitude"":-72.00159}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),32
SjwHAHxRxO,,PPL,CO,3672521,,pensilvania,8173,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.38346,""longitude"":-75.16122}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),37
SnzY3adNJP,,PPLA2,CO,3666881,,toro,13764,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.61167,""longitude"":-76.08139}",Colombia,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),29
SvSiFWomye,,PPL,CO,3690262,,albania,4160,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.32866,""longitude"":-75.87824}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),8
T31hTXxNjN,,PPL,CO,3685069,,durania,3470,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.71307,""longitude"":-72.65759}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),21
T4bzkzxp5B,,PPL,CO,3669454,,san juan nepomuceno,29619,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.95157,""longitude"":-75.08198}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),35
T7uH2J0QDP,,PPL,CO,3670011,,san calixto,2080,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.4021,""longitude"":-73.20737}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),21
T8tgeXE1wX,,PPL,CO,3685223,,dibulla,4402,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":11.27251,""longitude"":-73.30911}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),17
TD5sWpjy6y,,PPL,CO,3685961,,contratacion,3505,Thu Dec 12 2019 14:17:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.29005,""longitude"":-73.47354}",Colombia,Thu Dec 12 2019 14:17:17 GMT-0500 (Colombia Standard Time),26
TGefuo5ROw,,PPL,CO,3666887,,toribio,3911,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.95481,""longitude"":-76.26839}",Colombia,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),9
TRu8pEsSfl,,PPL,CO,3677457,,la sierra,2129,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.17835,""longitude"":-76.76265}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),9
TVqUdudW4N,,PPL,CO,3680840,,honda,28158,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.20856,""longitude"":-74.73584}",Colombia,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),28
TWhf2qgL6q,,PPL,CO,3670431,,sachica,1774,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.58453,""longitude"":-73.54184}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),36
TWmO4v7ks1,,PPL,CO,3688112,,cachipay,4260,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.26667,""longitude"":-74.56667}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),33
TbBLhiIDnE,,PPL,CO,3690465,,aguachica,73360,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.30844,""longitude"":-73.6166}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),10
TdQYX2JkVG,,PPL,CO,3686636,,chigorodo,48443,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.66638,""longitude"":-76.68106}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),2
Tfuc8YsSHM,,PPL,CO,3687758,,campo de la cruz,22803,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.37808,""longitude"":-74.88356}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),4
ThH1OByFDe,,PPL,CO,3666834,,totoro,1888,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.51592,""longitude"":-76.40444}",Colombia,Thu Dec 12 2019 14:16:09 GMT-0500 (Colombia Standard Time),9
Ti1fQm6224,,PPLA,CO,3676623,,leticia,29666,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":-4.21528,""longitude"":-69.94056}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),1
TmvVQ1XdkZ,,PPL,CO,3665973,,villamaria,35302,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.04492,""longitude"":-75.5146}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),37
To1DrZVU1T,,PPL,CO,3672328,,piedecuesta,86387,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.98789,""longitude"":-73.04953}",Colombia,Thu Dec 12 2019 14:16:15 GMT-0500 (Colombia Standard Time),26
Trz0XVcIva,,PPL,CO,3687231,,cartago,1524,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.56305,""longitude"":-77.1176}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),9
Tw5M2NJ0Cj,,PPL,CO,3669938,,sandona,10401,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.28626,""longitude"":-77.46921}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),20
U2KFB1D6lS,,PPL,CO,3775262,,quipama,3571,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.5194,""longitude"":-74.17765}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),36
U3wHnbEhSO,,PPL,CO,3681234,,guepsa,2471,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.02505,""longitude"":-73.57313}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),26
UQGKZvVECe,,PPL,CO,3674012,,nataga,2232,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.54359,""longitude"":-75.80852}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),16
URId8f8SJD,,PPL,CO,3673368,,paispamba,1390,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":2.25462,""longitude"":-76.61086}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),9
UZg7Jm9KIa,,PPL,CO,3688659,,bolivar,4165,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.3387,""longitude"":-76.18342}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),29
UbIZeBzdMS,,PPL,CO,3688839,,betulia,1716,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.90069,""longitude"":-73.28347}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),26
Ul0E9wKPN6,,PPL,CO,3670816,,ricaurte,2617,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.18112,""longitude"":-77.96124}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),20
UonZcwoFyb,,PPL,CO,3667880,,socota,2193,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.04028,""longitude"":-72.63509}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),36
Ux3Vj7SwS1,,PPL,CO,3688991,,belen de los andaquies,3937,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.41828,""longitude"":-75.87753}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),8
UyQzW4YE6N,,PPL,CO,3676674,,lebrija,8949,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.11317,""longitude"":-73.2178}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),26
V3YzxiLIEM,,PPL,CO,3681255,,guayata,2857,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.96417,""longitude"":-73.4875}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),36
V4quWID7pa,,PPL,CO,3669218,,san onofre,32957,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.73586,""longitude"":-75.52626}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),27
V5nQsEYJCn,,PPL,CO,3685794,,corrales,1561,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.82968,""longitude"":-72.84332}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),36
V8MJdO6P51,,PPL,CO,3673849,,nilo,1117,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.30604,""longitude"":-74.62083}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),33
VGcGCYuPqp,,PPL,CO,3670754,,riofrio,9236,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.1571,""longitude"":-76.28852}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),29
VGyBFqogRN,,PPLA,CO,3689147,,barranquilla,1380425,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.96854,""longitude"":-74.78132}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),4
VUsVWrlAqa,,PPL,CO,3666003,,villa de leiva,5103,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.645,""longitude"":-73.56667}",Colombia,Thu Dec 12 2019 14:16:08 GMT-0500 (Colombia Standard Time),36
VVDJFUgBvT,,PPL,CO,3670513,,sabanagrande,24880,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.79115,""longitude"":-74.76059}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),4
VcXvFT8yM0,,PPL,CO,3669929,,san estanislao,12596,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.39833,""longitude"":-75.15111}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),35
VdlXgGO9Aw,,PPL,CO,3676397,,lorica,40605,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.23648,""longitude"":-75.8135}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),12
VkzYWuH6t7,,PPL,CO,3668396,,santiago,1032,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.86432,""longitude"":-72.7162}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),21
Vw4dmDvFjw,,PPL,CO,3668175,,segovia,39938,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":7.07993,""longitude"":-74.6989}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),2
W2hyIRI8hI,,PPL,CO,3681644,,guaitarilla,6280,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.13103,""longitude"":-77.54815}",Colombia,Thu Dec 12 2019 14:17:14 GMT-0500 (Colombia Standard Time),20
W7FcwpQPzX,,PPL,CO,3682361,,fortoul,4607,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.79261,""longitude"":-71.77596}",Colombia,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),3
WCFcMluqg9,,PPL,CO,3685702,,cravo norte,4787,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.30173,""longitude"":-70.20415}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),3
WCajBoLKYH,,PPL,CO,3680317,,jerico,7750,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.79211,""longitude"":-75.78601}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),2
WIq90CwtQm,,PPL,CO,3666905,,topaga,1014,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.75979,""longitude"":-72.82583}",Colombia,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),36
WSRgNRUIUs,,PPL,CO,3686288,,cicuco,7662,Thu Dec 12 2019 14:17:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.26306,""longitude"":-74.65694}",Colombia,Thu Dec 12 2019 14:17:17 GMT-0500 (Colombia Standard Time),35
WdIrgH5rob,,PPL,CO,3669138,,san pedro,8801,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.46451,""longitude"":-75.56002}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),2
WgGxD8H0pH,,PPL,CO,3688357,,buenos aires,2144,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.01397,""longitude"":-76.64612}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),9
WjvsQGrGGz,,PPL,CO,3667288,,tenza,1312,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.07664,""longitude"":-73.42077}",Colombia,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),33
Wk4cBMYKne,,PPL,CO,3688021,,cajamarca,9309,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.44234,""longitude"":-75.42874}",Colombia,Thu Dec 12 2019 14:17:18 GMT-0500 (Colombia Standard Time),28
WmCVuLZevN,,PPL,CO,3678405,,la mesa,26699,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.26667,""longitude"":-73.91667}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),33
X7isGvuBI5,,PPL,CO,3673887,,nemocon,5466,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.05,""longitude"":-73.88333}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),33
X9fcqg5Pkj,,PPL,CO,3682283,,funes,2508,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.00266,""longitude"":-77.45067}",Colombia,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),20
XLHReqdOmp,,PPL,CO,3674569,,monitos,5385,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.25,""longitude"":-76.05}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),12
XPuZZDAYnR,,PPL,CO,3690287,,aipe,7964,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.22222,""longitude"":-75.23667}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),16
XVHiwFSbIA,,PPL,CO,3684115,,el guamo,4732,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.03155,""longitude"":-74.97612}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),35
XWohQoxZ8s,,PPL,CO,3689228,,barbacoas,7633,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.67154,""longitude"":-78.13978}",Colombia,Thu Dec 12 2019 14:17:19 GMT-0500 (Colombia Standard Time),20
XdWJESQXfj,,PPL,CO,3671119,,quetame,1374,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.33234,""longitude"":-73.86141}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),33
Xi7WQgQMgJ,,PPL,CO,3675287,,maria la baja,23401,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.9832,""longitude"":-75.30155}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),35
Xk60tHsW8Y,,PPL,CO,3670350,,salgar,6428,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.96502,""longitude"":-75.96541}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),2
XpCeGAXJno,,PPL,CO,3669310,,san mateo,1634,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.40195,""longitude"":-72.55314}",Colombia,Thu Dec 12 2019 14:16:12 GMT-0500 (Colombia Standard Time),36
XqBWkcNSxD,,PPLA,CO,3675443,,manizales,357814,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.06889,""longitude"":-75.51738}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),37
XqSyEkg0mg,,PPL,CO,3680113,,junin,1499,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.79027,""longitude"":-73.66011}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),33
Xsphx6vl5W,,PPL,CO,3685708,,coyaima,3893,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":3.79936,""longitude"":-75.19467}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),28
Xts3xxtfzt,,PPL,CO,3670719,,riosucio,18950,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.42164,""longitude"":-75.70318}",Colombia,Thu Dec 12 2019 14:16:14 GMT-0500 (Colombia Standard Time),37
Y34A29HKlz,,PPL,CO,3685335,,curumani,22084,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.19992,""longitude"":-73.54274}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),10
Y74Py5dzFH,,PPL,CO,3679130,,la esperanza,2718,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.21043,""longitude"":-72.46399}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),21
YEOeDR6I1w,,PPL,CO,3667918,,sitionuevo,11817,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.77737,""longitude"":-74.72049}",Colombia,Thu Dec 12 2019 14:16:11 GMT-0500 (Colombia Standard Time),4
YJuF0sjREW,,PPL,CO,3669947,,san diego,8014,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":10.33623,""longitude"":-73.18203}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),10
YKgKwJQDSJ,,PPL,CO,3685724,,cotorra,4880,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":9.03886,""longitude"":-75.78969}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),12
YM31b6HFci,,PPL,CO,3733861,,curillo,9539,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.03327,""longitude"":-75.91907}",Colombia,Thu Dec 12 2019 14:17:21 GMT-0500 (Colombia Standard Time),8
YXA3k7yl46,,PPL,CO,3673695,,nunchia,1282,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.63589,""longitude"":-72.19543}",Colombia,Thu Dec 12 2019 14:16:16 GMT-0500 (Colombia Standard Time),32
Yfpb3BbWxY,,PPL,CO,3680335,,jenesano,1200,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.38541,""longitude"":-73.36364}",Colombia,Thu Dec 12 2019 14:17:13 GMT-0500 (Colombia Standard Time),36
YjShoYtVC3,,PPLA,CO,3674962,,medellin,1999979,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":6.25184,""longitude"":-75.56359}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),2
YmrjvMbaq5,,PPL,CO,3674519,,montebello,2007,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.94806,""longitude"":-75.5275}",Colombia,Thu Dec 12 2019 14:16:17 GMT-0500 (Colombia Standard Time),2
YpmQBeLJrv,,PPL,CO,3669997,,san carlos,24615,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.79577,""longitude"":-75.69947}",Colombia,Thu Dec 12 2019 14:16:13 GMT-0500 (Colombia Standard Time),12
YpppsxsJCU,,PPL,CO,3667202,,tibu,13565,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":8.63895,""longitude"":-72.73583}",Colombia,Thu Dec 12 2019 14:16:10 GMT-0500 (Colombia Standard Time),21
Z30fwcQnun,,PPL,CO,3679660,,la calera,10175,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.72069,""longitude"":-73.96926}",Colombia,Thu Dec 12 2019 14:17:12 GMT-0500 (Colombia Standard Time),33
Z3XbsiiqtL,,PPL,CO,3685428,,cumbitara,1091,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":1.65174,""longitude"":-77.58225}",Colombia,Thu Dec 12 2019 14:17:16 GMT-0500 (Colombia Standard Time),20
ZHRVBAkdS2,,PPL,CO,3678000,,la primavera,3920,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":5.49056,""longitude"":-70.40917}",Colombia,Thu Dec 12 2019 14:16:18 GMT-0500 (Colombia Standard Time),31
ZHkzC8VAhS,,PPL,CO,3682458,,flandes,20919,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),"{""__type"":""GeoPoint"",""latitude"":4.29005,""longitude"":-74.81612}",Colombia,Thu Dec 12 2019 14:17:15 GMT-0500 (Colombia Standard Time),28
